Candidate_ID,Age,Education_Level,Experience_Years,Career_Level,Target_Role,Num_Skills,Skill_Match_Ratio,Expected_Salary_USD,Employability_Status,Recommended_Skills,Python,SQL,ML,Deep_Learning,Data_Viz,Excel,Power_BI,Tableau,NLP,Cloud_AWS,Cloud_Azure,Docker,Spark,TensorFlow,Statistics,R,Java,JavaScript,Communication,Project_Management
CAND0456,22,Bachelor,2.6,Intermediate,Data Scientist,8,0.6,126700,Medium,"SQL, Data_Viz",1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
CAND0457,27,Master,3.4,Advanced,AI Researcher,8,0.8,142700,High,Statistics,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
CAND0458,30,Bachelor,9.3,Advanced,Data Engineer,9,0.8,120500,High,Docker,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
CAND0459,27,Master,2.6,Intermediate,AI Researcher,9,0.8,145100,Medium,Statistics,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
CAND0460,28,Master,3.2,Advanced,Data Engineer,5,0.8,100900,High,Python,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
CAND0461,25,Master,2.6,Intermediate,AI Researcher,4,0.6,133100,Medium,"NLP, Python",0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CAND0462,29,Bachelor,8.0,Advanced,Business Analyst,4,0.8,57700,High,Project_Management,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CAND0463,29,Bachelor,2.9,Intermediate,ML Engineer,8,0.8,123900,Medium,ML,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
CAND0464,29,PhD,4.5,Advanced,Data Engineer,7,0.6,100000,High,"Spark, Docker",1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
CAND0465,31,Master,7.1,Advanced,BI Developer,7,0.8,80200,High,Excel,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
CAND0466,24,Associate,1.6,Intermediate,Data Analyst,7,0.8,50300,Medium,Power_BI,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
CAND0467,25,Bachelor,2.7,Intermediate,Data Scientist,8,1.0,101000,High,None – Profile Complete,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
CAND0468,27,Master,3.6,Advanced,Data Analyst,9,0.8,95900,Medium,Excel,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
CAND0469,23,Associate,1.4,Intermediate,Software Engineer,3,0.4,69700,Low,"Cloud_AWS, Python, JavaScript",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
CAND0470,37,Associate,13.1,Advanced,AI Researcher,9,1.0,143200,High,None – Profile Complete,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
CAND0471,25,PhD,1.9,Intermediate,AI Researcher,7,0.6,139500,Medium,"NLP, Statistics",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CAND0472,30,Master,7.3,Advanced,Data Engineer,9,0.8,118100,High,Docker,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1
CAND0473,31,Master,5.2,Advanced,AI Researcher,6,0.6,137200,Medium,"Python, Statistics",0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
CAND0474,26,PhD,3.0,Intermediate,BI Developer,8,0.8,85500,High,Power_BI,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
CAND0475,24,Master,1.5,Intermediate,BI Developer,8,1.0,81100,Medium,None – Profile Complete,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
CAND0476,28,Bachelor,5.4,Advanced,Data Engineer,7,0.8,108400,Medium,Spark,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
CAND0477,24,Master,3.7,Advanced,Data Analyst,7,0.6,71900,Medium,"Excel, Statistics",1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
CAND0478,28,High School,7.4,Advanced,Data Engineer,4,0.4,86800,Medium,"Cloud_AWS, Docker, Python",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CAND0479,25,PhD,2.5,Intermediate,ML Engineer,10,1.0,164000,High,None – Profile Complete,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0
CAND0480,24,Associate,4.3,Advanced,Data Analyst,8,0.8,76100,Medium,Excel,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
CAND0481,28,Master,1.9,Intermediate,Business Analyst,7,0.6,72500,Medium,"Excel, Project_Management",0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
CAND0482,23,Master,1.9,Intermediate,ML Engineer,6,0.8,124300,Medium,Deep_Learning,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
CAND0483,21,Bachelor,0.8,Beginner,Data Analyst,3,0.4,56300,Low,"Excel, Data_Viz, Statistics",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CAND0484,24,Master,1.6,Intermediate,Data Engineer,4,0.2,93000,Low,"Spark, Cloud_AWS, Python",0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
CAND0485,27,Bachelor,5.1,Advanced,Business Analyst,7,0.6,71900,Medium,"Project_Management, Power_BI",0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
CAND0486,26,PhD,1.8,Intermediate,Business Analyst,7,0.6,73200,Medium,"Communication, Project_Management",0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0
CAND0487,26,Bachelor,6.4,Advanced,Data Engineer,9,0.6,114500,Medium,"Spark, SQL",1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0
CAND0488,26,Bachelor,2.6,Intermediate,AI Researcher,5,0.4,121800,Medium,"ML, Python, Statistics",0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
CAND0489,33,Bachelor,10.8,Advanced,ML Engineer,5,0.8,132600,High,Docker,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAND0490,31,PhD,5.1,Advanced,BI Developer,9,0.8,92600,High,Excel,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
CAND0491,28,Bachelor,6.5,Advanced,BI Developer,8,1.0,69400,High,None – Profile Complete,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
CAND0492,29,Master,3.8,Advanced,Data Scientist,6,0.6,100200,Medium,"Statistics, Data_Viz",1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAND0493,27,Master,2.0,Intermediate,Business Analyst,3,0.2,70600,Low,"Excel, Project_Management, SQL",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
CAND0494,32,Master,8.4,Advanced,Data Engineer,5,0.8,107100,High,Python,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
CAND0495,26,Master,5.5,Advanced,Data Scientist,11,1.0,117300,High,None – Profile Complete,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0
CAND0496,28,Associate,6.2,Advanced,BI Developer,6,0.4,70100,Medium,"SQL, Power_BI, Data_Viz",1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CAND0497,25,PhD,2.6,Intermediate,Business Analyst,11,0.8,107300,High,Communication,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
CAND0498,30,Master,8.7,Advanced,Data Analyst,11,1.0,86200,High,None – Profile Complete,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
CAND0499,28,Bachelor,5.8,Advanced,Data Engineer,4,0.8,98400,High,Cloud_AWS,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CAND0500,41,Master,18.0,Advanced,Software Engineer,11,1.0,116300,High,None – Profile Complete,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0
CAND0501,29,Master,5.5,Advanced,Data Engineer,8,0.8,102000,High,Spark,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
CAND0502,29,Master,4.7,Advanced,Data Analyst,7,0.6,79000,Medium,"Data_Viz, Statistics",0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
CAND0503,28,Bachelor,5.8,Advanced,Data Analyst,6,0.6,61800,High,"SQL, Data_Viz",0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
CAND0504,39,Bachelor,11.6,Advanced,AI Researcher,5,0.6,117100,High,"Deep_Learning, NLP",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAND0505,28,Master,3.7,Advanced,AI Researcher,7,0.8,137800,High,ML,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
CAND0506,31,Bachelor,7.4,Advanced,Data Scientist,7,0.8,84300,High,ML,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
CAND0507,39,Bachelor,16.2,Advanced,BI Developer,9,1.0,74700,High,None – Profile Complete,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0
CAND0508,31,PhD,4.3,Advanced,Data Analyst,7,0.6,77100,Medium,"Excel, Statistics",0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
CAND0509,30,Master,6.5,Advanced,Business Analyst,9,0.8,82100,High,Power_BI,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1
CAND0510,31,Master,8.0,Advanced,Data Analyst,7,0.6,71700,High,"Data_Viz, Statistics",0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
CAND0511,26,Associate,3.2,Advanced,BI Developer,4,0.4,61700,Low,"Tableau, Excel, Data_Viz",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAND0512,25,Bachelor,2.8,Intermediate,ML Engineer,6,0.6,110500,Medium,"Deep_Learning, TensorFlow",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CAND0513,33,Bachelor,9.0,Advanced,ML Engineer,4,0.6,119200,High,"Deep_Learning, Python",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
CAND0514,28,Bachelor,8.0,Advanced,AI Researcher,6,0.6,121500,Medium,"ML, NLP",1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CAND0515,23,Bachelor,2.2,Intermediate,Data Analyst,7,0.4,68800,Low,"SQL, Statistics, Power_BI",0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
CAND0516,28,Master,3.3,Advanced,Data Analyst,6,0.6,63100,Medium,"SQL, Excel",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
CAND0517,26,Master,2.8,Intermediate,ML Engineer,10,0.8,144000,Medium,Python,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
CAND0518,29,Master,5.2,Advanced,ML Engineer,4,0.6,127800,Medium,"TensorFlow, Docker",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0519,24,Master,1.6,Intermediate,AI Researcher,6,0.8,123900,Medium,ML,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
CAND0520,25,Associate,3.3,Advanced,Business Analyst,0,0.0,51100,Low,"Excel, Communication, Project_Management",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0521,27,Master,6.1,Advanced,Data Analyst,8,1.0,73600,High,None – Profile Complete,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
CAND0522,25,Bachelor,3.4,Advanced,Business Analyst,7,0.6,80400,Medium,"Project_Management, Power_BI",0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
CAND0523,37,Master,15.0,Advanced,ML Engineer,12,0.6,150000,High,"Deep_Learning, ML",1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
CAND0524,28,Master,5.1,Advanced,Business Analyst,6,0.8,70600,High,Communication,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CAND0525,35,High School,13.4,Advanced,Data Scientist,9,0.4,100900,Medium,"ML, SQL, Data_Viz",1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
CAND0526,27,Bachelor,2.1,Intermediate,ML Engineer,6,0.4,121100,Low,"ML, TensorFlow, Docker",1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
CAND0527,27,PhD,2.0,Intermediate,Software Engineer,9,0.8,108200,High,JavaScript,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
CAND0528,27,Master,5.8,Advanced,Data Analyst,7,0.6,76800,Medium,"SQL, Data_Viz",0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
CAND0529,27,Master,2.4,Intermediate,Business Analyst,7,0.4,86300,Medium,"Excel, Communication, Project_Management",0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
CAND0530,27,Bachelor,5.3,Advanced,Software Engineer,7,0.8,105600,High,Java,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
CAND0531,27,Associate,5.9,Advanced,BI Developer,4,0.4,56200,Medium,"SQL, Excel, Data_Viz",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
CAND0532,22,Master,1.2,Intermediate,AI Researcher,5,0.8,124400,Medium,Deep_Learning,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
CAND0533,25,Master,2.3,Intermediate,Software Engineer,6,0.6,93400,Medium,"Docker, Java",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
CAND0534,24,Master,1.3,Intermediate,ML Engineer,5,0.6,121300,Medium,"Deep_Learning, Docker",1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
CAND0535,24,Bachelor,1.9,Intermediate,AI Researcher,4,0.6,109900,Medium,"Deep_Learning, NLP",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CAND0536,27,Master,1.5,Intermediate,AI Researcher,5,0.6,136900,Medium,"NLP, Statistics",1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAND0537,30,PhD,4.7,Advanced,Software Engineer,9,1.0,106100,High,None – Profile Complete,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0
CAND0538,25,Bachelor,1.1,Intermediate,Software Engineer,6,0.6,97100,Medium,"Python, Java",0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
CAND0539,27,Master,4.3,Advanced,Data Scientist,7,0.8,90300,High,ML,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
CAND0540,28,Master,3.6,Advanced,Data Scientist,6,0.8,105500,High,Python,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAND0541,30,Master,3.4,Advanced,ML Engineer,9,1.0,141200,High,None – Profile Complete,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1
CAND0542,25,Bachelor,0.9,Beginner,Data Engineer,4,0.8,93000,Medium,Cloud_AWS,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CAND0543,24,Associate,3.1,Advanced,Data Scientist,5,0.8,87100,Medium,Data_Viz,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAND0544,25,Bachelor,1.5,Intermediate,Business Analyst,4,0.8,54700,Medium,Power_BI,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAND0545,29,Master,5.8,Advanced,BI Developer,8,0.6,89800,Medium,"SQL, Tableau",0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
CAND0546,25,Bachelor,3.9,Advanced,Data Engineer,7,0.8,112500,Medium,Docker,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
CAND0547,32,Master,7.4,Advanced,BI Developer,8,1.0,69400,High,None – Profile Complete,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1
CAND0548,27,Bachelor,3.6,Advanced,Data Scientist,8,0.8,98800,Medium,Python,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
CAND0549,27,Bachelor,3.6,Advanced,Data Engineer,6,0.8,97700,Medium,Docker,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
CAND0550,31,Master,6.7,Advanced,BI Developer,10,0.8,98300,High,Excel,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1
CAND0551,29,Bachelor,5.3,Advanced,AI Researcher,9,0.8,146100,Medium,Python,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
CAND0552,23,Bachelor,0.8,Beginner,BI Developer,3,0.4,63100,Low,"Power_BI, Tableau, Data_Viz",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAND0553,23,Bachelor,1.5,Intermediate,Business Analyst,5,0.4,56200,Low,"Communication, Project_Management, SQL",0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
CAND0554,27,Bachelor,4.5,Advanced,Software Engineer,10,0.6,116000,Medium,"Cloud_AWS, Java",1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0
CAND0555,38,Bachelor,13.7,Advanced,ML Engineer,10,0.8,161600,High,Docker,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
CAND0556,25,Bachelor,5.6,Advanced,BI Developer,5,0.6,69700,Medium,"Power_BI, Data_Viz",0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
CAND0557,26,Bachelor,2.9,Intermediate,AI Researcher,6,0.2,115300,Low,"Deep_Learning, ML, NLP",0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
CAND0558,25,Master,1.7,Intermediate,Data Scientist,8,0.8,100000,Medium,ML,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
CAND0559,27,Master,2.1,Intermediate,Data Scientist,8,0.8,101000,Medium,SQL,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
CAND0560,21,Bachelor,0.9,Beginner,BI Developer,4,0.4,71200,Low,"SQL, Power_BI, Tableau",0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CAND0561,30,Master,5.9,Advanced,Data Analyst,8,0.6,89300,Medium,"SQL, Data_Viz",0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1
CAND0562,28,Master,3.9,Advanced,Data Analyst,11,0.8,93200,Medium,Statistics,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0
CAND0563,23,Bachelor,1.6,Intermediate,Data Scientist,3,0.4,86400,Low,"ML, Statistics, Data_Viz",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAND0564,26,PhD,2.5,Intermediate,ML Engineer,6,0.8,138500,Medium,ML,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
CAND0565,25,PhD,1.9,Intermediate,ML Engineer,7,0.8,153900,High,Docker,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
CAND0566,46,Bachelor,24.3,Advanced,AI Researcher,6,0.6,120400,High,"Deep_Learning, ML",1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CAND0567,24,Bachelor,2.5,Intermediate,ML Engineer,6,0.6,110600,Medium,"Deep_Learning, TensorFlow",1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CAND0568,26,Master,5.5,Advanced,Data Engineer,6,0.6,98300,Medium,"Spark, Docker",1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
CAND0569,24,Bachelor,0.8,Beginner,Data Scientist,3,0.4,95100,Low,"SQL, Statistics, Data_Viz",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAND0570,28,Master,4.7,Advanced,Software Engineer,6,1.0,93900,High,None – Profile Complete,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
CAND0571,28,Master,4.1,Advanced,Business Analyst,5,0.8,58800,High,SQL,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
CAND0572,25,Bachelor,1.7,Intermediate,BI Developer,4,0.4,64000,Low,"SQL, Power_BI, Data_Viz",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAND0573,34,PhD,7.3,Advanced,AI Researcher,9,1.0,158300,High,None – Profile Complete,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1
CAND0574,27,Master,1.9,Intermediate,Software Engineer,4,0.4,86000,Low,"Cloud_AWS, Docker, Python",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
CAND0575,23,Bachelor,1.7,Intermediate,Data Scientist,3,0.4,78000,Low,"ML, SQL, Statistics",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0576,27,PhD,4.4,Advanced,Business Analyst,10,1.0,79500,High,None – Profile Complete,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1
CAND0577,28,Master,5.5,Advanced,Data Engineer,7,0.6,122100,Medium,"Spark, SQL",1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
CAND0578,31,PhD,5.6,Advanced,Software Engineer,4,0.6,98100,Medium,"Docker, Java",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CAND0579,29,Bachelor,5.5,Advanced,ML Engineer,4,0.4,109800,Medium,"Deep_Learning, ML, Docker",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAND0580,29,Master,7.2,Advanced,Software Engineer,8,0.8,100600,High,Cloud_AWS,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0
CAND0581,25,Associate,5.2,Advanced,ML Engineer,5,0.6,126500,Medium,"Docker, Python",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CAND0582,23,High School,4.4,Advanced,AI Researcher,4,0.4,107500,Low,"Deep_Learning, NLP, Python",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CAND0583,27,Master,2.8,Intermediate,Business Analyst,11,0.8,96500,High,Communication,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1
CAND0584,20,Associate,0.8,Beginner,Business Analyst,4,0.8,49500,Medium,Excel,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CAND0585,47,Master,25.4,Advanced,Software Engineer,10,1.0,109300,High,None – Profile Complete,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
CAND0586,28,Master,4.5,Advanced,Software Engineer,6,0.6,107400,Medium,"Python, Java",0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
CAND0587,24,Bachelor,0.9,Beginner,AI Researcher,5,0.8,131500,Medium,Python,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
CAND0588,29,Bachelor,4.7,Advanced,BI Developer,8,0.8,78700,High,Power_BI,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0
CAND0589,43,Master,19.9,Advanced,BI Developer,10,1.0,94600,High,None – Profile Complete,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
CAND0590,29,Bachelor,4.4,Advanced,Business Analyst,5,0.6,64800,Medium,"Communication, Power_BI",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAND0591,46,Bachelor,22.5,Advanced,Software Engineer,13,1.0,126700,High,None – Profile Complete,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
CAND0592,28,Bachelor,5.3,Advanced,Data Engineer,8,0.8,109400,High,Spark,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1
CAND0593,30,PhD,2.3,Intermediate,Data Analyst,10,1.0,82600,High,None – Profile Complete,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0
CAND0594,26,Bachelor,1.5,Intermediate,Software Engineer,8,0.6,97100,Medium,"Java, JavaScript",1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1
CAND0595,31,Bachelor,5.7,Advanced,Data Analyst,4,0.6,63400,Medium,"SQL, Statistics",0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0596,27,High School,6.0,Advanced,ML Engineer,7,1.0,138200,High,None – Profile Complete,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
CAND0597,31,Master,7.7,Advanced,AI Researcher,9,1.0,166400,High,None – Profile Complete,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0
CAND0598,26,Bachelor,4.2,Advanced,Data Engineer,8,1.0,121400,High,None – Profile Complete,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
CAND0599,28,Master,4.8,Advanced,ML Engineer,7,0.8,127400,High,ML,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
CAND0600,25,Associate,4.1,Advanced,Data Scientist,6,0.6,108300,Medium,"SQL, Statistics",1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAND0601,34,Master,9.9,Advanced,ML Engineer,8,0.8,149600,High,Docker,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
CAND0602,25,PhD,1.7,Intermediate,Software Engineer,7,0.8,100300,High,Python,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1
CAND0603,28,PhD,4.1,Advanced,Software Engineer,8,1.0,114800,High,None – Profile Complete,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0
CAND0604,22,Associate,1.3,Intermediate,Data Scientist,3,0.6,74100,Low,"ML, Statistics",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0605,23,Bachelor,1.2,Intermediate,Data Engineer,8,0.8,104200,Medium,Docker,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
CAND0606,30,Bachelor,7.2,Advanced,Data Analyst,7,0.4,77000,Medium,"Excel, Statistics, Power_BI",0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
CAND0607,23,Bachelor,1.4,Intermediate,BI Developer,7,0.6,63700,Medium,"Power_BI, Tableau",1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
CAND0608,30,Bachelor,7.4,Advanced,Data Scientist,5,0.6,88100,Medium,"Python, Data_Viz",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAND0609,25,Master,1.9,Intermediate,Data Scientist,4,0.8,90900,Medium,SQL,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
